project_id,plotid,year,day,landuse,landcover,change_process
7,89,1984,170,Forest,Treed,
7,89,2018,207,Forest,Treed,Stable
7,90,1984,179,Other,Non-treed,
7,90,2018,200,Other,Non-treed,Stable
7,91,1984,204,Forest,Treed,
7,91,1999,197,Forest,Treed,Stable
7,91,2000,192,Forest,Non-treed,Unknown canopy disturbance
7,91,2001,201,Forest,Treed,Regrowth
7,91,2018,201,Forest,Treed,Stable
7,92,1984,179,Forest,Treed,
7,92,2018,200,Forest,Treed,Stable
7,93,1984,204,Forest,Treed,
7,93,2018,184,Forest,Treed,Stable
7,94,1984,204,Other,Non-treed,
7,94,2018,201,Other,Non-treed,Stable
7,95,1984,204,Forest,Treed,
7,95,2018,201,Forest,Treed,Stable
7,96,1984,179,Forest,Treed,
7,96,2018,200,Forest,Treed,Stable
7,98,1984,204,Forest,Treed,
7,98,2018,201,Forest,Treed,Stable
7,99,1984,170,Other,Non-treed,
7,99,2018,200,Other,Non-treed,Stable
7,100,1984,204,Forest,Treed,
7,100,2018,200,Forest,Treed,Stable
7,101,1984,179,Forest,Treed,
7,101,2018,200,Forest,Treed,Stable
7,102,1984,179,Forest,Treed,
7,102,2018,200,Forest,Treed,Stable
7,104,1984,170,Forest,Treed,
7,104,2018,207,Forest,Treed,Stable
7,105,1984,193,Other,Non-treed,
7,105,2018,199,Other,Non-treed,Stable
7,106,1984,170,Forest,Treed,
7,106,2018,200,Forest,Treed,Stable
7,107,1984,204,Forest,Treed,
7,107,2013,202,Forest,Treed,Stable
7,107,2014,221,Forest,Non-treed,Harvest
7,107,2018,200,Forest,Treed,Regrowth
7,108,1984,179,Forest,Treed,
7,108,2018,200,Forest,Treed,Stable
7,109,1984,204,Forest,Treed,
7,109,2018,201,Forest,Treed,Stable
7,110,1984,204,Other,Non-treed,
7,110,2018,200,Other,Non-treed,Stable
7,111,1984,179,Forest,Treed,
7,111,2018,200,Forest,Treed,Stable
7,112,1984,179,Forest,Treed,
7,112,2018,200,Forest,Treed,Stable
7,113,1984,197,Forest,Treed,
7,113,2018,201,Forest,Treed,Stable
7,114,1984,163,Forest,Treed,
7,114,2018,208,Forest,Treed,Stable
7,115,1984,204,Other,Non-treed,
7,115,2018,200,Other,Non-treed,Stable
7,116,1984,204,Forest,Treed,
7,116,2018,200,Forest,Treed,Stable
7,117,1984,179,Other,Non-treed,
7,117,2018,200,Other,Non-treed,Stable
7,118,1984,204,Other,Non-treed,
7,118,2018,201,Other,Non-treed,Stable
7,119,1984,204,Forest,Treed,
7,119,2018,201,Forest,Treed,Stable
7,120,1984,179,Forest,Treed,
7,120,2018,200,Forest,Treed,Stable
7,121,1984,204,Forest,Treed,
7,121,2018,201,Forest,Treed,Stable
7,122,1984,163,Other,Non-treed,
7,122,2018,200,Other,Non-treed,Stable
7,123,1984,179,Forest,Treed,
7,123,2018,200,Forest,Treed,Stable
7,124,1984,170,Forest,Treed,
7,124,2018,199,Forest,Treed,Stable
7,125,1984,204,Forest,Treed,
7,125,2018,201,Forest,Treed,Stable
7,126,1984,193,Forest,Treed,
7,126,2018,199,Forest,Treed,Stable
7,127,1984,197,Other,Non-treed,
7,127,2018,201,Other,Non-treed,Stable
7,128,1984,179,Forest,Treed,
7,128,2018,207,Forest,Treed,Stable
7,129,1984,179,Forest,Treed,
7,129,2013,202,Forest,Treed,Stable
7,129,2014,229,Forest,Non-treed,Harvest
7,129,2018,200,Forest,Treed,Regrowth
7,130,1984,204,Forest,Treed,
7,130,2018,201,Forest,Treed,Stable
7,103,1984,234,Forest,Treed,
7,103,2018,199,Forest,Treed,Stable
7,97,1984,170,Forest,Treed,
7,97,2018,200,Forest,Treed,Stable
7,87,1984,179,Forest,Treed,
7,87,2018,200,Forest,Treed,Stable
7,131,1984,204,Forest,Treed,
7,131,2018,201,Forest,Treed,Stable
7,132,1984,179,Forest,Treed,
7,132,2018,200,Forest,Treed,Stable
7,133,1984,204,Forest,Treed,
7,133,2018,201,Forest,Treed,Stable
7,134,1984,204,Forest,Treed,
7,134,2018,201,Forest,Treed,Stable
7,135,1984,197,Forest,Treed,
7,135,2018,201,Forest,Treed,Stable
7,136,1984,204,Forest,Treed,
7,136,1991,198,Forest,Treed,Stable
7,136,1992,201,Forest,Non-treed,Unknown canopy disturbance
7,136,1996,196,Forest,Treed,Regrowth
7,136,2018,200,Forest,Treed,Stable
7,137,1984,163,Forest,Treed,
7,137,2018,200,Forest,Treed,Stable
7,138,1984,197,Forest,Treed,
7,138,2018,201,Forest,Treed,Stable
7,139,1984,204,Other,Non-treed,
7,139,2018,200,Other,Non-treed,Stable
7,140,1984,204,Forest,Treed,
7,140,2018,201,Forest,Treed,Stable
7,141,1984,179,Forest,Treed,
7,141,2018,200,Forest,Treed,Stable
7,142,1984,179,Forest,Treed,
7,142,2018,200,Forest,Treed,Stable
7,143,1984,179,Forest,Treed,
7,143,2018,200,Forest,Treed,Stable
7,144,1984,179,Forest,Treed,
7,144,2018,200,Forest,Treed,Stable
7,145,1984,170,Forest,Treed,
7,145,2018,199,Forest,Treed,Stable
7,146,1984,179,Forest,Treed,
7,146,2018,200,Forest,Treed,Stable
7,147,1984,179,Other,Non-treed,
7,147,2018,200,Other,Non-treed,Stable
7,148,1984,170,Forest,Treed,
7,148,2018,207,Forest,Treed,Stable
7,149,1984,163,Forest,Treed,
7,149,2018,200,Forest,Treed,Stable
7,150,1984,179,Forest,Treed,
7,150,2018,199,Forest,Treed,Stable
7,151,1984,197,Forest,Treed,
7,151,2018,201,Forest,Treed,Stable
7,152,1984,177,Forest,Treed,
7,152,2018,199,Forest,Treed,Stable
7,153,1984,204,Forest,Treed,
7,153,2018,201,Forest,Treed,Stable
7,154,1984,204,Forest,Treed,
7,154,2018,201,Forest,Treed,Stable
7,155,1984,204,Other,Non-treed,
7,155,2018,201,Other,Non-treed,Stable
7,156,1984,179,Forest,Treed,
7,156,2018,200,Forest,Treed,Stable
7,157,1984,179,Forest,Treed,
7,157,1985,204,Forest,Treed,Stable
7,157,1986,184,Forest,Treed,Unknown canopy disturbance
7,157,2018,200,Forest,Treed,Stable
7,158,1984,204,Forest,Treed,
7,158,2018,201,Forest,Treed,Stable
7,159,1984,193,Forest,Treed,
7,159,2018,199,Forest,Treed,Stable
7,160,1984,197,Other,Non-treed,
7,160,2018,201,Other,Non-treed,Stable
7,161,1984,179,Forest,Treed,
7,161,2016,203,Forest,Treed,Stable
7,161,2017,189,Forest,Treed,Harvest
7,161,2018,200,Forest,Treed,Stable
7,162,1984,170,Forest,Treed,
7,162,2018,200,Forest,Treed,Stable
7,163,1984,179,Other,Non-treed,
7,163,2018,200,Other,Non-treed,Stable
7,164,1984,179,Forest,Treed,
7,164,2018,183,Forest,Treed,Stable
7,165,1984,193,Forest,Treed,
7,165,2018,199,Forest,Treed,Stable
7,166,1984,179,Forest,Treed,
7,166,2018,200,Forest,Treed,Stable
7,167,1984,179,Forest,Treed,
7,167,2018,207,Forest,Treed,Stable
7,168,1984,179,Forest,Treed,
7,168,2018,200,Forest,Treed,Stable
7,170,1984,179,Forest,Treed,
7,170,2018,200,Forest,Treed,Stable
7,171,1984,179,Forest,Treed,
7,171,2018,200,Forest,Treed,Stable
7,172,1984,204,Other,Non-treed,
7,172,2018,201,Other,Non-treed,Stable
7,173,1984,170,Forest,Treed,
7,173,2018,199,Forest,Treed,Stable
7,174,1984,170,Forest,Treed,
7,174,2018,191,Forest,Treed,Stable
7,175,1984,179,Forest,Treed,
7,175,2018,200,Forest,Treed,Stable
7,176,1984,179,Forest,Treed,
7,176,2018,200,Forest,Treed,Stable
7,177,1984,179,Forest,Treed,
7,177,2018,200,Forest,Treed,Stable
7,178,1984,179,Forest,Treed,
7,178,2018,200,Forest,Treed,Stable
7,179,1984,179,Forest,Treed,
7,179,2018,200,Forest,Treed,Stable
7,180,1984,179,Other,Non-treed,
7,180,2018,200,Other,Non-treed,Stable
7,181,1984,179,Other,Non-treed,
7,181,2018,200,Other,Non-treed,Stable
7,182,1984,179,Forest,Treed,
7,182,2018,199,Forest,Treed,Stable
7,183,1984,170,Forest,Treed,
7,183,2018,199,Forest,Treed,Stable
7,184,1984,179,Forest,Treed,
7,184,2018,200,Forest,Treed,Stable
7,185,1984,179,Forest,Treed,
7,185,2018,200,Forest,Treed,Stable
7,186,1984,204,Forest,Treed,
7,186,2016,203,Forest,Treed,Stable
7,186,2017,198,Forest,Non-treed,Harvest
7,186,2018,201,Forest,Non-treed,Stable
7,187,1984,170,Forest,Treed,
7,187,2013,201,Forest,Treed,Stable
7,187,2014,204,Forest,Treed,Unknown canopy disturbance
7,187,2018,199,Forest,Treed,Stable
7,188,1984,179,Forest,Treed,
7,188,2018,199,Forest,Treed,Stable
7,189,1984,204,Forest,Treed,
7,189,2018,208,Forest,Treed,Stable
7,190,1984,179,Forest,Treed,
7,190,2018,200,Forest,Treed,Stable
7,191,1984,193,Forest,Treed,
7,191,2018,199,Forest,Treed,Stable
7,192,1984,197,Forest,Treed,
7,192,2018,201,Forest,Treed,Stable
7,193,1984,179,Forest,Treed,
7,193,2018,200,Forest,Treed,Stable
7,194,1984,193,Other,Non-treed,
7,194,2018,206,Other,Non-treed,Stable
7,195,1984,179,Forest,Treed,
7,195,2018,200,Forest,Treed,Stable
7,196,1984,179,Forest,Treed,
7,196,2018,207,Forest,Treed,Stable
7,197,1984,204,Other,Non-treed,
7,197,2018,200,Other,Non-treed,Stable
7,199,1984,193,Forest,Treed,
7,199,2018,199,Forest,Treed,Stable
7,200,1984,179,Forest,Treed,
7,200,2018,200,Forest,Treed,Stable
7,201,1984,193,Forest,Treed,
7,201,2018,199,Forest,Treed,Stable
7,202,1984,179,Forest,Treed,
7,202,2018,200,Forest,Treed,Stable
7,203,1984,179,Other,Non-treed,
7,203,2018,200,Other,Non-treed,Stable
7,205,1984,193,Forest,Treed,
7,205,2011,195,Forest,Treed,Stable
7,205,2012,191,Forest,Treed,Unknown canopy disturbance
7,205,2018,199,Forest,Treed,Stable
7,207,1984,170,Forest,Treed,
7,207,2013,201,Forest,Treed,Stable
7,207,2014,188,Forest,Treed,Unknown canopy disturbance
7,207,2018,191,Forest,Treed,Stable
7,208,1984,197,Forest,Treed,
7,208,2018,201,Forest,Treed,Stable
7,209,1984,179,Other,Non-treed,
7,209,2018,200,Other,Non-treed,Stable
7,210,1984,179,Forest,Treed,
7,210,2018,200,Forest,Treed,Stable
7,211,1984,179,Forest,Treed,
7,211,2018,200,Forest,Treed,Stable
7,212,1984,204,Other,Non-treed,
7,212,2018,201,Other,Non-treed,Stable
7,213,1984,197,Other,Non-treed,
7,213,2018,201,Other,Non-treed,Stable
7,214,1984,204,Forest,Treed,
7,214,2018,201,Forest,Treed,Stable
7,215,1984,179,Forest,Treed,
7,215,2018,192,Forest,Treed,Stable
7,216,1984,179,Forest,Treed,
7,216,2018,200,Forest,Treed,Stable
7,217,1984,204,Forest,Treed,
7,217,2018,200,Forest,Treed,Stable
7,218,1984,204,Forest,Treed,
7,218,2018,201,Forest,Treed,Stable
7,219,1984,179,Forest,Treed,
7,219,2018,199,Forest,Treed,Stable
7,220,1984,204,Forest,Treed,
7,220,2018,201,Forest,Treed,Stable
7,221,1984,179,Other,Non-treed,
7,221,2018,200,Other,Non-treed,Stable
7,222,1984,179,Forest,Treed,
7,222,2018,199,Forest,Treed,Stable
7,223,1984,179,Other,Non-treed,
7,223,2018,200,Other,Non-treed,Stable
7,224,1984,179,Forest,Treed,
7,224,2018,200,Forest,Treed,Stable
7,225,1984,179,Forest,Treed,
7,225,2018,200,Forest,Treed,Stable
7,226,1984,179,Forest,Treed,
7,226,2018,200,Forest,Treed,Stable
7,227,1984,179,Forest,Treed,
7,227,2018,208,Forest,Treed,Stable
7,229,1984,179,Forest,Treed,
7,229,2018,200,Forest,Treed,Stable
7,231,1984,179,Forest,Treed,
7,231,2018,208,Forest,Treed,Stable
7,232,1984,204,Forest,Treed,
7,232,2018,200,Forest,Treed,Stable
7,233,1984,170,Forest,Treed,
7,233,2017,204,Forest,Treed,Stable
7,233,2018,207,Forest,Non-treed,Unknown canopy disturbance
7,234,1984,179,Forest,Treed,
7,234,2018,200,Forest,Treed,Stable
7,235,1984,170,Forest,Treed,
7,235,2018,199,Forest,Treed,Stable
7,236,1984,179,Forest,Treed,
7,236,2018,192,Forest,Treed,Stable
7,237,1984,179,Forest,Treed,
7,237,2018,200,Forest,Treed,Stable
7,238,1984,204,Forest,Treed,
7,238,2018,201,Forest,Treed,Stable
7,239,1984,179,Forest,Non-treed,
7,239,2018,200,Forest,Treed,Regrowth
7,241,1984,197,Forest,Treed,
7,241,2018,201,Forest,Treed,Stable
7,242,1984,170,Forest,Treed,
7,242,2018,191,Forest,Treed,Stable
7,243,1984,179,Forest,Treed,
7,243,2018,200,Forest,Treed,Stable
7,244,1984,204,Forest,Treed,
7,244,2018,201,Forest,Treed,Stable
7,245,1984,163,Other,Non-treed,
7,245,2018,200,Other,Non-treed,Stable
7,246,1984,197,Forest,Treed,
7,246,2018,201,Forest,Treed,Stable
7,247,1984,179,Forest,Treed,
7,247,2018,200,Forest,Treed,Stable
7,248,1984,179,Forest,Treed,
7,248,2018,199,Forest,Treed,Stable
7,249,1984,193,Forest,Treed,
7,249,2018,199,Forest,Treed,Stable
7,250,1984,193,Forest,Treed,
7,250,2018,206,Forest,Treed,Stable
7,251,1984,179,Forest,Treed,
7,251,2018,200,Forest,Treed,Stable
7,252,1984,193,Forest,Treed,
7,252,2018,199,Forest,Treed,Stable
7,253,1984,179,Forest,Treed,
7,253,2018,208,Forest,Treed,Stable
7,254,1984,179,Forest,Treed,
7,254,2018,200,Forest,Treed,Stable
7,255,1984,197,Forest,Treed,
7,255,2018,201,Forest,Treed,Stable
7,256,1984,193,Forest,Treed,
7,256,2018,199,Forest,Treed,Stable
7,257,1984,170,Other,Non-treed,
7,257,2018,200,Other,Non-treed,Stable
7,258,1984,179,Forest,Treed,
7,258,2018,200,Forest,Treed,Stable
7,259,1984,170,Forest,Treed,
7,259,2018,200,Forest,Treed,Stable
7,260,1984,179,Forest,Treed,
7,260,2018,200,Forest,Treed,Stable
7,261,1984,179,Forest,Treed,
7,261,2018,200,Forest,Treed,Stable
7,262,1984,179,Forest,Treed,
7,262,2018,200,Forest,Treed,Stable
7,263,1984,179,Forest,Treed,
7,263,2018,200,Forest,Treed,Stable
7,264,1984,163,Other,Non-treed,
7,264,2018,200,Other,Non-treed,Stable
7,265,1984,163,Forest,Treed,
7,265,2018,200,Forest,Treed,Stable
7,266,1984,197,Forest,Treed,
7,266,1988,199,Forest,Treed,Stable
7,266,1989,162,Forest,Non-treed,Harvest
7,266,1990,197,Forest,Treed,Regrowth
7,266,2018,201,Forest,Treed,Stable
7,267,1984,193,Other,Non-treed,
7,267,2018,199,Other,Non-treed,Stable
7,268,1984,179,Forest,Treed,
7,268,2018,200,Forest,Treed,Stable
7,269,1984,170,Forest,Non-treed,
7,269,2018,191,Forest,Treed,Stable
7,270,1984,179,Forest,Treed,
7,270,2018,200,Forest,Treed,Stable
7,271,1984,193,Forest,Treed,
7,271,2018,199,Forest,Treed,Stable
7,272,1984,204,Forest,Treed,
7,272,2018,201,Forest,Treed,Stable
7,273,1984,197,Forest,Treed,
7,273,2010,203,Forest,Treed,Stable
7,273,2011,198,Forest,Non-treed,Harvest
7,273,2018,201,Forest,Treed,Regrowth
7,274,1984,170,Forest,Treed,
7,274,2018,207,Forest,Treed,Stable
7,275,1984,179,Forest,Treed,
7,275,2017,197,Forest,Treed,Stable
7,275,2018,200,Forest,Non-treed,Unknown canopy disturbance
7,276,1984,204,Forest,Treed,
7,276,2018,200,Forest,Treed,Stable
7,277,1984,179,Forest,Treed,
7,277,2018,200,Forest,Treed,Stable
7,278,1984,179,Forest,Treed,
7,278,2018,200,Forest,Treed,Stable
7,279,1984,179,Forest,Treed,
7,279,2018,200,Forest,Treed,Stable
7,280,1984,179,Forest,Treed,
7,280,2018,200,Forest,Treed,Stable
7,281,1984,204,Forest,Treed,
7,281,2018,201,Forest,Treed,Stable
7,282,1984,204,Forest,Treed,
7,282,2018,200,Forest,Treed,Stable
7,283,1984,204,Forest,Non-treed,
7,283,2018,200,Forest,Treed,Regrowth
7,284,1984,179,Forest,Treed,
7,284,2018,200,Forest,Treed,Stable
7,285,1984,179,Forest,Treed,
7,285,2018,200,Forest,Treed,Stable
7,286,1984,197,Other,Non-treed,
7,286,2018,201,Other,Non-treed,Stable
7,287,1984,204,Forest,Treed,
7,287,2018,201,Forest,Treed,Stable
7,289,1984,163,Other,Non-treed,
7,289,2018,200,Other,Non-treed,Stable
7,290,1984,179,Forest,Treed,
7,290,2018,200,Forest,Treed,Stable
7,291,1984,204,Forest,Treed,
7,291,2018,201,Forest,Treed,Stable
7,292,1984,179,Forest,Treed,
7,292,2018,200,Forest,Treed,Stable
7,293,1984,170,Forest,Treed,
7,293,2018,207,Forest,Treed,Stable
7,294,1984,179,Forest,Treed,
7,294,2018,199,Forest,Treed,Stable
7,295,1984,204,Other,Non-treed,
7,295,2018,201,Other,Non-treed,Stable
7,296,1984,179,Forest,Treed,
7,296,2018,191,Forest,Treed,Stable
7,297,1984,170,Forest,Treed,
7,297,2018,191,Forest,Treed,Stable
7,298,1984,204,Forest,Treed,
7,298,2018,201,Forest,Treed,Stable
7,299,1984,193,Forest,Treed,
7,299,2018,199,Forest,Treed,Stable
7,300,1984,204,Forest,Treed,
7,300,2018,200,Forest,Treed,Stable
7,301,1984,170,Forest,Treed,
7,301,2018,191,Forest,Treed,Stable
7,302,1984,179,Forest,Treed,
7,302,2018,200,Forest,Treed,Stable
7,303,1984,170,Forest,Treed,
7,303,2018,207,Forest,Treed,Stable
7,304,1984,179,Forest,Treed,
7,304,2018,200,Forest,Treed,Stable
7,305,1984,204,Other,Non-treed,
7,305,2018,200,Other,Non-treed,Stable
7,306,1984,170,Forest,Treed,
7,306,2018,199,Forest,Treed,Stable
7,307,1984,204,Forest,Treed,
7,307,2018,201,Forest,Treed,Stable
7,308,1984,179,Forest,Treed,
7,308,2018,200,Forest,Treed,Stable
7,309,1984,179,Forest,Treed,
7,309,2018,200,Forest,Treed,Stable
7,311,1984,197,Forest,Treed,
7,311,2018,201,Forest,Treed,Stable
7,312,1984,204,Forest,Treed,
7,312,2018,201,Forest,Treed,Stable
7,314,1984,179,Forest,Treed,
7,314,2018,200,Forest,Treed,Stable
7,315,1984,193,Forest,Treed,
7,315,2018,199,Forest,Treed,Stable
7,316,1984,179,Forest,Treed,
7,316,2018,199,Forest,Treed,Stable
7,317,1984,179,Forest,Treed,
7,317,2018,200,Forest,Treed,Stable
7,318,1984,179,Forest,Non-treed,
7,318,2018,200,Forest,Treed,Regrowth
7,319,1984,170,Forest,Treed,
7,319,2013,201,Forest,Treed,Stable
7,319,2014,196,Forest,Non-treed,Harvest
7,319,2018,199,Forest,Non-treed,Stable
7,320,1984,179,Forest,Treed,
7,320,2018,200,Forest,Treed,Stable
7,321,1984,197,Forest,Treed,
7,321,2018,201,Forest,Treed,Stable
7,322,1984,170,Forest,Treed,
7,322,2018,199,Forest,Treed,Stable
7,323,1984,179,Forest,Treed,
7,323,2018,200,Forest,Treed,Stable
7,324,1984,179,Forest,Treed,
7,324,2018,200,Forest,Treed,Stable
7,325,1984,179,Other,Non-treed,
7,325,2018,200,Other,Non-treed,Stable
7,326,1984,179,Forest,Treed,
7,326,2018,200,Forest,Treed,Stable
7,327,1984,204,Forest,Treed,
7,327,2018,200,Forest,Treed,Stable
7,328,1984,179,Forest,Treed,
7,328,2018,200,Forest,Treed,Stable
7,329,1984,197,Other,Non-treed,
7,329,2018,201,Other,Non-treed,Stable
7,330,1984,197,Forest,Treed,
7,330,2018,201,Forest,Treed,Stable
7,331,1984,204,Forest,Treed,
7,331,2018,201,Forest,Treed,Stable
7,332,1984,179,Forest,Treed,
7,332,2007,201,Forest,Treed,Stable
7,332,2009,166,Forest,Treed,Harvest
7,332,2018,200,Forest,Treed,Stable
7,333,1984,179,Forest,Treed,
7,333,2018,200,Forest,Treed,Stable
7,334,1984,204,Forest,Treed,
7,334,2018,201,Forest,Treed,Stable
7,335,1984,179,Forest,Treed,
7,335,2018,199,Forest,Treed,Stable
7,336,1984,204,Forest,Treed,
7,336,2018,201,Forest,Treed,Stable
7,337,1984,193,Forest,Treed,
7,337,2018,199,Forest,Treed,Stable
7,338,1984,170,Forest,Treed,
7,338,2018,200,Forest,Treed,Stable
7,341,1984,197,Forest,Treed,
7,341,2018,201,Forest,Treed,Stable
7,342,1984,193,Forest,Treed,
7,342,2018,199,Forest,Treed,Stable
7,343,1984,170,Forest,Treed,
7,343,2018,191,Forest,Treed,Stable
7,344,1984,204,Forest,Treed,
